artist_name,title,release,tags
b'Fall Out Boy',"b""(Coffee's For Closers)""",b'Folie \xc3\xa0 Deux',"[['rock', '100'], ['Fall Out Boy', '93'], ['Pop-punk', '46'], ['pop', '40'], ['fob', '40'], ['alternative', '33'], ['FUCKING AWESOME', '13'], ['catchy', '13'], ['alternative rock', '13'], ['pop punk', '13'], ['american', '13'], ['epic', '13'], ['feel-good song', '6'], ['sing at the top of my lungs', '6'], ['fucking love this', '6'], ['thumper', '6'], ['workout songs', '6'], ['i_like_it', '6'], ['choooon', '6'], ['play it again', '6'], ['ana', '6'], ['makes me think', '6'], ['fast paced', '6'], ['impressive', '6'], ['falloutboy', '6'], ['music love', '6'], ['What a great song', '6'], ['intro love', '6'], ['F O B', '6'], ['parenthetical', '6'], ['danziiiing', '6'], ['pete your lyrics own me', '6'], ['Folie A Deux', '6'], ['faveourite song', '6'], ['favorite lines', '6'], ['post depression', '6'], ['i crowd surfed to:', '6'], ['change will come', '6'], ['i will never believe in anything again', '6'], ['preach electric to a microphone stand', '6'], ['dorogadomoi', '6'], ['Love', '6'], ['favourite', '6'], ['punk', '6'], ['power pop', '6'], ['emo', '6'], ['Awesome', '6'], ['upbeat', '6'], ['pop rock', '6'], ['Favorite', '6'], ['amazing', '6'], ['Fueled by Ramen', '6'], ['Favorite Bands', '6'], ['strings', '6'], ['danceable', '6'], ['lovelovelove', '6'], ['Great Band', '6'], ['coffee', '6'], ['male vocalist', '6'], ['love this', '6'], ['dance dance dance', '6'], ['makes me wanna dance', '6'], ['good lyrics', '6'], ['great song', '6'], ['songs that make me happy', '6'], ['food', '6'], ['<3', '6'], ['triumphant', '6'], ['awesome artists', '6'], ['guilty pleasure', '6'], ['punk rock', '0'], ['drink to me', '0']]"
b'Year of Desolation',b'The Legend of Yellow Boobie',b'Your Blood_ My Vendetta',[]
b'Olive',"b""You're Not Alone""",b'Ministry of Sound Presents Chilled II 1991-2009',"[['trip-hop', '100'], ['electronic', '62'], ['chillout', '55'], ['dance', '50'], ['electronica', '36'], ['90s', '26'], ['female vocalists', '25'], ['ambient', '19'], ['Olive', '14'], ['downtempo', '14'], ['trance', '11'], ['electro', '10'], ['female vocalist', '9'], ['beautiful', '8'], ['House', '7'], ['british', '7'], ['trip hop', '5'], ['favorites', '4'], ['vocal trance', '4'], ['breakbeat', '4'], ['1997', '4'], ['pop', '4'], ['melancholy', '3'], ['techno', '3'], ['uk singles chart number one hit', '3'], ['Mellow', '3'], ['Love', '2'], ['atmospheric', '2'], ['chill', '2'], ['favourite', '2'], ['loved', '2'], ['-chill-trip-lounge-down-', '2'], ['00s', '2'], ['sexy', '2'], ['classic', '2'], ['touch of dance', '2'], ['flya overall best', '2'], ['england', '2'], ['1996', '2'], ['Awesome', '2'], ['flya trip-hop', '2'], ['uptempo', '2'], ['easy listening', '2'], ['Favorite', '2'], ['lounge', '2'], ['flya overall', '2'], ['club-dance', '2'], ['ethereal', '2'], ['Uplifting', '1'], ['loneliness after dusk', '1'], ['Dreamy', '1'], ['sensual', '1'], ['radioultra', '1'], ['favori', '1'], ['melancholic', '1'], ['I like', '1'], ['n10-trip-hop', '1'], ['music for people with superior taste in music', '1'], ['Dancemania', '1'], ['songs to hear before you die', '1'], ['interesting', '1'], ['nostalgia', '1'], ['euphoria', '1'], ['heartsick radio', '1'], ['uk number one', '1'], ['nice', '1'], ['Dance  Electronic', '1'], ['female electronica', '1'], ['rain', '1'], ['absolute classics', '1'], ['alternative', '1'], ['beats', '1'], ['Driving', '1'], ['anglov', '1'], ['Favourites', '1'], ['night', '1'], ['triphop', '1'], ['lap dance', '1'], ['cover', '1'], ['cool', '1'], ['favorite songs', '1'], ['violin', '1'], ['self reflection', '0'], ['empe', '0'], ['electronic top', '0'], ['favourite-songs', '0'], ['awesome beats', '0'], ['couleur3', '0'], ['maison', '0'], ['spotify', '0'], [""You're Not Alone"", '0'], ['viva zwei', '0'], ['retro house', '0'], ['follow-up', '0'], ['new disco', '0'], ['Lekker nummer', '0'], ['X-Press', '0'], ['jeffro', '0'], ['Electronica/Dance', '0'], ['szelet', '0']]"
b'HardNox',b'White Girl Who Can Dance',b'I Go Dumb Of This Heavy Metal',[]
b'Tim Hornsby',b'Protect You',b'Protect You',"[['trance', '100']]"
b'Michael Bloomfield',b'Have Thine Own Way',"b""If You Love These Blues_ Play'em As You Please""","[['blues', '100'], ['blues rock', '100']]"
b'Jerry Reed',b'Woman Shy',b'Oh What A Woman',[]
b'Gene Autry',b'Frankie And Johnny',"b'Blues Singer 1929-1931 ""Booger Rooger Saturday Nite'",[]
b'Les Brown',"b'Take The ""A"" Train'",b'Live 12 May 1957',"[['A-Train FM', '100']]"
b'John Hammond',b'Big Boss Man',b'The Best Of',[]
b'David Banner / Sky / Marcus',b'The Christmas Song',b'MTA2-Baptized In Dirty Water',[]
b'Deftones',b'Korea (LP Version)',b'White Pony',"[['metal', '100'], ['alternative metal', '66'], ['hard rock', '33'], ['alternative rock', '33'], ['wow', '33'], ['goil', '33'], ['DEF', '33'], ['rock', '0'], ['Nu-metal', '0'], ['California', '0'], ['Nu Metal', '0']]"
b'POLINA',b'Kenourgios Erotas',b'Kenourgios Erotas',"[['hyo bulgari', '100']]"
b'Aaron Watson',b'Thats What I Like About a Country Song',b'Angels & Outlaws',[]
b'Eagles Of Death Metal',"b""(I Used To Couldn't Dance) Tight Pants""",b'Heart On',"[['rock', '100'], ['dedicated follower of fashion', '66'], ['Stoner Rock', '66'], ['2000s', '66'], ['00s', '66'], ['2008', '50'], ['acclaimed music top 1100 of 2008', '33'], ['Good Stuff', '33'], ['alternative', '33'], ['critically acclaimed song', '33'], ['testosterona', '33'], ['Garage Rock', '16'], ['heart on', '16'], ['smoking weed makes this sound better', '16'], ['Jonas Bsta', '16'], ['vicces', '16'], ['pancadao', '16'], ['ginger rock', '16'], ['queens of stone age', '16'], ['stoner pop', '16'], ['groovy', '16'], ['danceworthy', '16'], ['Eagles of Death Metal', '16'], ['Good memories', '16'], ['make out music', '16'], ['desert rock', '16'], ['sexy rock', '0']]"
b'Peter Hunningale',b'Too Late',b'Mr. Government',[]
b'The Continentals',b'Merry Christmas Baby',b'Merry Christmas Baby',[]
b'Sade',b'Slave Song',b'Lovers Rock',"[['soul', '100'], ['female vocalists', '75'], ['Smooth Jazz', '62'], ['jazz', '59'], ['chillout', '37'], ['chill', '25'], ['smooth', '21'], ['lounge', '18'], ['slave song', '15'], ['jazzSoul', '12'], ['pop', '12'], ['RB', '12'], ['-favorites-', '9'], ['Ballad', '9'], ['80s', '9'], ['cool trip', '6'], ['vocal', '6'], ['relax', '6'], ['r&b', '6'], ['rnb', '6'], ['contemporary jazz', '6'], ['-erotica-', '6'], ['sexy', '6'], ['gw chill', '3'], ['Message', '3'], ['klimat', '3'], ['ascetic', '3'], ['emotions', '3'], ['Pop Life', '3'], ['isolation', '3'], ['serenity', '3'], ['interesante', '3'], ['sade love', '3'], ['bar music', '3'], ['My Jazz', '3'], ['femalesingers', '3'], ['bass guitar', '3'], ['gw chill pl', '3'], ['-chill-trip-lounge-down-', '3'], ['gw chillout pl', '3'], ['smooth vocals and instrumental', '3'], ['finalcut', '3'], ['Slow and Smooth', '3'], ['3rd Force In the Full Moon Light', '3'], ['gocek', '3'], ['strengthening', '3'], ['fat albert meets emmanuelle on a beach------', '3'], ['favor-inter', '3'], ['slip into something more comfortable', '3'], ['eses', '3'], ['smooth and groovin', '3'], ['female voice soul', '3'], ['kobitki', '3'], ['-soul-funk-blues-rnb-', '3'], ['SFX', '3'], ['klasse', '3'], ['Female jazz vocalists', '3'], ['africa', '3'], ['SLAVE SONG BY SADE', '3'], ['world', '3'], ['jazzy', '3'], ['drjazzmrfunkmusic', '3'], ['female vocal', '3'], ['nu jazz', '3'], ['downtempo', '3'], ['alternative', '3'], ['Sleep', '3'], ['cool', '3'], ['singer-songwriter', '3'], ['blues', '3'], ['dub', '3'], ['psychedelic', '3'], ['ambient', '3'], ['Love', '3'], ['nice', '3'], ['Mellow', '3'], ['Amy Winehouse', '3'], ['The British are coming', '3'], ['Old School soul', '3'], ['Seashells Symphonies', '3'], ['special', '3'], ['wunderbar', '3'], ['song', '3'], ['memories', '3'], ['download', '3'], ['moving', '3'], ['Neo-Soul', '3'], ['females', '3'], ['gut', '3'], ['spiritual', '3'], ['urban', '3'], ['sensual', '3'], ['jazz fusion', '3'], ['heartbreak', '3'], ['melancholy', '3'], ['acid jazz', '3'], ['my stuff', '3'], ['Sade', '0'], ['jazz female vocalist tag', '0'], ['tantotempotaste', '0']]"
b'Marilyn Horne',"b""Mighty Lak' a Rose""",b'Rockabye Baby - Lullabies with Orchestra',[]
b'Kiprich',b'Hot Girls',b'Riddim Driven: Caribbean Style',[]
b'Cocoa Tea',"b""Can't Stop Cocoa Tea""","b""Weh Dem A Go Do...Can't Stop Cocoa Tea""","[['reggae', '100']]"
b'Rolfe Kent',b'Mark Practices',b'17 Again',[]
b'Arc Angels',b'Crave and Wonder',b'Living In A Dream',[]
b'Mike Bloomfield',b'Junko partner',b'Diamond Master Series - Mike Bloomfield',"[['allboutguitar', '100'], ['blues', '100'], ['allboutGuitarcom', '60'], ['guitar', '60'], ['blues rock', '40'], ['BRC Blues Band Karlsruhe', '40'], ['bloomfield', '40'], ['BRC Blues Band', '40'], ['Blues-Rockclub', '40'], ['allboutGuitar Lessons - Blues Workshops', '20'], ['Breakingbluesnews Karlsruhe', '20'], ['lautfmbluesclub', '20'], ['wwwlautfmbluesclub', '20'], ['JeffBeck allboutGuitar BRCBluesBand SRV BluesRockclub', '20'], ['Guitar Karlsruhe', '20'], ['musik karlsruhe', '20'], ['allbout Guitar Lessons - Blues Workshops Karlsruhe', '20'], ['Blues und Rock Club Karlsruhe', '20'], ['Blues und Rockclub Karlsruhe', '20'], ['Radio Karlsruhe', '20'], ['allboutGuitar Lesson', '20'], ['gitarrenunterricht in karlsruhe', '20'], ['udoblues', '20'], ['mike bloomfield', '20'], ['bluesclubka', '20'], ['SRV', '20'], ['Karlsruhe', '20'], ['Jeff Beck', '20'], ['piano blues', '20'], ['Musik', '20'], ['hot', '20'], ['classic rock', '20'], ['Blues Tag', '0']]"
b'Toots Thielemans',b'The Windmills Of Your Mind',b'Footprints',"[['jazz', '100']]"
b'50 Cent',b'U Not Like Me',"b""Get Rich Or Die Tryin'""","[['rap', '100'], ['Gangsta Rap', '85'], ['G-Unit', '57'], ['50 Cent', '42'], ['east coast rap', '42'], ['East Coast', '28'], ['get rich or die tryin', '28'], ['u not like me', '28'], ['hip hop', '14'], ['gangsta', '14'], ['other', '14'], ['00s', '14'], ['shady records', '14'], ['cps2006-favorite', '14'], ['radio rap', '14'], ['Hip-Hop', '0']]"
b'Lyrics Born',"b""Is It The Skin I'm In?""",b'Everywhere At Once',"[['stream', '100']]"
b'John Hammond',"b""Ain't That Loving You Baby""",b'Bluesman',[]
b'Pumpkin Buzzard',b'Requiem Blaster',b'Perfect Dragon',[]
b'The London Theatre Orchestra',b'The Man From U.N.C.L.E.',b'Ultimate Cult Themes',[]
b'Nicolas Bacchus',b'Pr\xc3\xa9liminaires_ par Philippe Pag\xc3\xa8s (feat. Philippe Pag\xc3\xa8s)',b'Balades pour enfants louches',[]
b'Mikey Dread',b'Problems',b'SWALK',[]
b'Pagan Wanderer Lu',b'Crustaceans As Castanets',b'European Monsoon',[]
b'Chris Rea',b'Josephine (French Edit)',b'Weekend Songs',"[['soft rock', '100'], ['lounge', '100'], ['electronic', '100'], ['late night', '100'], ['mixup', '100'], ['atmospheric funk', '100']]"
b'The Del McCoury Band',"b""Don't You Think It's Time To Go""",b'The Family',"[['folk', '100']]"
b'David Benoit',b'Frieda',"b""Here's To You Charlie Brown - 50 Great Years!""","[['peanuts', '100'], ['jazz', '50'], ['instrumental', '50'], ['David Benoit', '50'], ['Instrumental Jazz Tag', '50']]"
b'4Him',b'He Never Changes',b'Face The Nation',"[['Contemporary Praise and Worship', '100'], ['pop', '50'], ['worship', '50'], ['4 him best ones', '50']]"
b'Martina McBride',b'Pick Me Up On Your Way Down',b'Timeless',"[['country', '100'], ['female vocalists', '33'], ['Martina McBride', '33'], ['all of my songs', '33'], ['elegidas', '33'], ['nwcntry', '33'], ['cowhat supertunes', '33']]"
b'Irwin Goodman',b'Yhteinen koti',b'Erikoiset',"[['kotimainen puolituntinen', '100'], ['streamable track wants', '100'], [':pop', '100'], [':obscure yet streamable tracks', '100'], ['6070', '100'], [':lounge', '100'], ['131 Hangover Hits compiled by TWISTED KRSTR', '100'], ['huumoria', '100'], [':cheese', '100'], [':6070', '100'], [':131 hangover hits compiled by twisted krstr', '100'], [':huumoria', '100'], [':kotimainen puolituntinen', '100']]"
b'Lole y Manuel',b'Aljarafe',b'Aljarafe',"[['Flamenco', '100'], ['latin', '50'], ['world', '50'], ['spanish', '50'], ['mi flamenco', '50'], ['escuchar', '50']]"
b'Claire Hamill',b'24 Hours from Tulsa (Bonus Track)',b'Touchpaper',[]
b'32 Leaves',b'Way Beyond',b'Panoramic',"[['rock', '100'], ['male vocalists', '100'], ['hard rock', '50'], ['alternative rock', '50'], ['favorites', '50'], ['melancholic', '50']]"
b'Barbara Carr',"b""Don't Knock Love""","b""A Decade Of Chicago's Finest""","[['soul', '100'], ['blues', '33']]"
b'Kathleen Madigan',b'Oprah (Album Version)',b'In Other Words',"[['comedy', '100']]"
b'Louie Ramirez',"b""It's Not What You Say""",b'Ali Baba',[]
"b""Ol' Dirty Bastard""",b'Destiny Ft: Lesk One',b'Message To The Other Side (Osirus Part 1)',"[['Wu Tang', '100'], ['odb', '100'], ['wutang', '100']]"
b'Tito Puent\xc3\xa9',b'Bata 6/8',b'Salsa Salsa',[]
b'Tammy Wynette',b'It Is No Secret (What God Can Do)',b'The World Of Tammy Wynette',"[['country taggradio', '100'], ['tammy wynette taggradio', '100']]"
b'Juana Molina',b'El Perro',b'Segundo',"[['folktronica', '100'], ['folk', '100'], ['experimental', '100'], ['woof', '66'], ['argentina', '66'], ['female vocalists', '66'], ['spanish', '66'], ['singer-songwriter', '66'], ['latin', '66'], ['chillout', '66'], ['Woof Woof', '33'], ['essentials', '33'], ['late', '33'], ['sunny day music', '33'], ['little noises', '33'], ['dissonant euphony', '33'], ['gladys the tag', '33'], ['cool voice', '33'], ['Recordmiendo', '33'], ['creo que he muerto', '33'], ['DB Avant Pop', '33'], ['counting clouds', '33'], ['meeow', '33'], ['Rojun mielesta ihanimmat biisit ikina', '33'], ['barking dog', '33'], ['the silicon chip inside my head', '33'], ['electronic', '33'], ['twee', '33'], ['electronica', '33'], ['female', '33'], ['Dreamy', '33'], ['vocals', '33'], ['random mix', '33'], ['lovely', '33'], ['beat', '33'], ['argentinian', '33'], ['dog', '33'], ['Spanish Rock', '33'], ['sounds', '33'], ['love at first listen', '33'], ['want', '33'], ['chilout', '0'], ['download', '0'], ['juana molina', '0'], ['Air', '0'], ['avante-garde folk', '0'], ['klimaciaste elektrony', '0']]"
b'Keep Of Kalessin',b'As Mist Lay Silent Beneath',b'Agnen: A Journey Through The Dark',"[['black metal', '100'], ['melodic black metal', '40'], ['norwegian metal', '40'], ['Norwegian Black Metal', '20'], ['epic black metal', '20']]"
b'Nick Ingman',b'Kumal & Sangha',b'Two Brothers',[]
b'Tomorrow',b'Shy Boy (1999 Digital Remaster)',b'Tomorrow',"[['melodic', '100'], ['psychedelic pop', '100'], ['Bittersweet', '100'], ['Organ Donor', '100'], ['keyed up', '100']]"
b'BT',b'Henrys Death',b'Stealth',"[['Soundtrack', '100'], ['electronica', '100']]"
b'Mikey Dread',b'Your Love',b'Happy Family',"[['lion', '100']]"
b'Marilyn Horne',b'Nana',b'Rockabye Baby - Lullabies with Orchestra',[]
b'Mongo Santamaria',b'Eres Tu',b'Arriba!',[]
b'DJ Primo',b'Give It All You Got',b'Masters Of Darkness - The Best Early Rave & Hardcore',[]
b'Styles P',b'Back On My New S*** (feat. Tre Williams)',b'The Ghost Dub-Dime Mixtape',[]
b'The Advantage',b'Ducktails - Moon',b'Elf Titled',"[['fun', '100'], ['seen live', '1'], ['heard on Pandora', '1']]"
b'Captain Hollywood Project',b'The Way Love Is',b'Animals or Human',"[['eurodance', '100'], ['pop', '50'], ['dance', '50'], ['90s', '50'], ['1995', '50'], ['toll', '50'], ['schön', '50'], ['klasse', '50'], ['Captain Hollywood Projekt', '50']]"
b'Pepe Romero',b'Mallorca_ Op.202 - transcr. Marc Switzer',b'Alb\xc3\xa9niz / Granados / Romero / Sor: Guitar Solos',[]
b'Kathy Troccoli',b'Never My Love',b'Kathy Troccoli',"[['kathy troccoli never my love', '100']]"
b'Saman',b'Akhm Nakon',b'Rahayee',[]
b'The Baltimore Consort',b'You Lasses and Lads',b'Tunes from the Attic',[]
b'The Maine',b'You Left Me',"b""Can't Stop Won't Stop""","[['electronica', '100'], ['pop punk', '100'], ['My favourite', '100'], ['punk', '66'], ['ashamed', '66'], ['bawl bag saturday sadness', '66'], ['FUCKING AWESOME', '33'], ['powerpop', '33'], ['lovely stuff', '33'], ['aw', '33'], ['MY FAVORITE SONG OF ALL TIMES', '33'], ['OMG I JUST  LAWV THIS SONG', '33'], ['I MEAN FOR REAL', '33']]"
b'Major Lazer',b'Keep It Going Louder (Tom Stephan Harder Mix)',b'Nervous Nitelife: Tom Stephan',[]
b'Josh Groban',b'February Song [Live]',b'Awake Live',"[['piano', '100'], ['Contemporary', '100'], ['guitar', '50'], ['male vocalist', '50']]"
b'Jimmy Cliff',b'Million Teardrops',"b""The EMI Years 1973-'75""",[]
b'Bruce Rowland',b'You Should Be Free',b'Return to Snowy River Part II',[]
b'Bryan Ferry',b'2HB (1999 Digital Remaster)',"b""Let's Stick Together""",[]
b'The Jets',"b""Steppin' Out Tonight""",b'The Early Years',[]
b'Jimmie Vaughan',"b""Don't Cha Know""",b'Strange Pleasure',"[['blues', '100'], ['blues rock', '80'], ['bluesrock', '40'], ['BRC Blues Band Karlsruhe', '20'], ['BRC Blues Band', '20'], ['texas', '20'], ['BluesRockRadioKarlsruhe', '10'], ['allboutGuitarcom', '10'], ['Radio Karlsruhe', '10'], ['Gitarrenunterricht Berlin', '10'], ['gitarrenunterricht in karlsruhe', '10'], ['allboutguitar', '10'], ['Gitarrenunterricht', '10'], ['radio berlin', '10'], ['damn right', '10'], ['Karlsruhe', '10'], ['Awesome Guitar Jams', '10'], ['Modern Blues', '10'], ['Berlin', '10'], ['guitar', '10'], ['rock', '10'], ['MJ - my bluez time', '0'], ['Blues for me', '0'], ['rustycanuckmixedblues', '0']]"
b'Alice In Chains',b'Take Her Out',b'Black Gives Way To Blue',"[['metal', '100'], ['Grunge', '41'], ['alternative rock', '23'], ['hard rock', '21'], ['alternative metal', '15'], ['heavy metal', '12'], ['rock', '10'], ['Alice in Chains', '10'], ['alternative', '7'], ['seattle', '4'], ['favorites', '4'], ['epic', '3'], ['90s', '3'], ['Masterpiece', '3'], ['Jerry Cantrell', '3'], ['seattle sound', '3'], ['angie and dave', '1'], ['Seattle-Sound', '1'], ['2009', '1'], ['angiedave', '1'], ['northwest', '1'], ['awesome voice', '1'], ['00s', '1'], ['Awesome', '1'], ['favourite', '1'], ['ls', '0'], ['Mastodon', '0'], ['3-star', '0'], ['to own and possess', '0']]"
b'Toby Love',"b""Happy Valentine's""",b'Love Is Back',[]
b'Billie Jo Spears',"b""'57 Chevrolet""",b'Misty Blue',"[['country', '100'], ['Female country', '50'], ['Billie Jo Spears', '18'], ['oldies', '12'], ['57 chevy billy jo spears', '6'], ['gittis', '6'], ['billy jo spears', '6'], ['57 Chevrolet', '6'], ['bjartes country', '6'], ['Bjartes calm down channel', '6'], ['sooz countrygirls', '6'], ['when Bjarte needs to get his ass going WBNTGHAG', '6'], ['backinthedays', '6'], ['bjarte like', '6'], ['countrypop', '6'], ['countryrock', '6'], ['the good old days', '6'], ['contry', '6'], ['jo', '6'], ['memories', '6'], ['pop', '6'], ['pernumeros', '0'], ['57 CHEVROLET ---- BILLIE JO SPEARS', '0']]"
b'Johnny Horton',b'The Battle Of New Orleans',b'100 Country Classics',"[['country', '100'], ['classic country', '76'], ['50s', '65'], ['oldies', '48'], ['folk', '25'], ['johnny horton', '21'], ['male vocalists', '15'], ['corny', '11'], ['epic', '9'], ['albums I want to hear', '9'], ['Ballad', '7'], ['MST3K', '7'], ['War of 1812', '7'], ['pop', '5'], ['battle of new orleans', '5'], ['usa hot 100 number one hit', '5'], ['grammy award song of the year winner', '5'], ['country western', '3'], ['honkey tonkin', '3'], ['war', '3'], ['New Orleans', '3'], ['like lots', '3'], ['Revolutionary War', '3'], ['favorites', '3'], ['american', '3'], ['upbeat', '3'], ['americana', '3'], ['Guilty Pleasures', '3'], ['easy listening', '3'], ['ballads', '3'], ['classic', '1'], ['us number one', '1'], ['cowboy', '1'], ['songs i grew up with', '1'], ['drinkin tunes', '1'], ['Radiotsar approved', '1'], ['banjo', '1'], ['fun', '1'], ['Battles', '1'], ['male country', '1'], ['country legends', '1'], ['silly songs', '1'], ['Real Country', '1'], ['countryish', '1'], ['Most Awesome', '1'], ['contry', '1'], ['elvis y cia cwcafe', '1'], ['my twang', '1'], ['rockabilly', '1'], ['johnny hortion', '1'], ['the battle of new orleans', '1'], ['good ole homely country folk playing banjo yodeling', '1'], ['double-ender 2', '1'], ['returning visitor reward', '1'], ['THE BATTLE OF NEW ORLEANS-JOHNNY HORTON', '1'], ['usa places', '1'], ['feelgood goodies', '1'], ['bluegrass', '1'], ['Vocal - Single', '1'], ['Orchestra - 7', '1'], ['my essential songs', '1'], ['eigene musik', '1'], ['horton', '1'], ['pling-pling', '1'], ['happy', '1'], ['Parental Influence', '1'], ['washington', '1'], ['great song', '1'], ['Patriotic', '1'], ['geography', '1'], ['beautiful', '1'], ['60s', '1'], ['download', '1'], ['easy', '1'], ['male vocals', '1'], ['I like', '1'], ['the best', '1'], ['texas', '1'], ['my favorite', '1'], ['superb', '1'], ['top 40', '1'], ['vocals', '1'], ['California', '1'], ['folk rock', '1'], ['story', '1'], ['drums', '1'], ['ilike', '1'], ['waterloo', '1'], ['civil war', '1'], ['Love it', '1'], ['everyday', '1'], ['personal favourites', '1'], ['places', '1'], ['male vocal', '1'], ['alaska', '1'], ['dinner', '1'], ['old favorites', '1'], ['1959', '0'], ['acclaimed music top 3000', '0'], ['humor', '0']]"
